row_index,GeneType,class_index
16069,PROTEIN_CODING,2
16070,ncRNA,4
16071,snRNA,7
16072,PSEUDO,3
16073,PSEUDO,3
16074,PSEUDO,3
16075,PSEUDO,3
16076,PSEUDO,3
16077,PSEUDO,3
16078,BIOLOGICAL_REGION,0
16079,PSEUDO,3
16080,PSEUDO,3
16081,PSEUDO,3
16082,PSEUDO,3
16083,BIOLOGICAL_REGION,0
16084,BIOLOGICAL_REGION,0
16085,ncRNA,4
16086,PSEUDO,3
16087,PSEUDO,3
16088,PSEUDO,3
16089,PSEUDO,3
16090,PSEUDO,3
16091,ncRNA,4
16092,PSEUDO,3
16093,PSEUDO,3
16094,snoRNA,8
16095,ncRNA,4
16096,PSEUDO,3
16097,BIOLOGICAL_REGION,0
16098,rRNA,5
16099,BIOLOGICAL_REGION,0
16100,BIOLOGICAL_REGION,0
16101,PSEUDO,3
16102,PSEUDO,3
16103,PSEUDO,3
16104,PSEUDO,3
16105,PSEUDO,3
16106,ncRNA,4
16107,ncRNA,4
16108,tRNA,9
16109,BIOLOGICAL_REGION,0
16110,ncRNA,4
16111,BIOLOGICAL_REGION,0
16112,BIOLOGICAL_REGION,0
16113,snRNA,7
16114,PSEUDO,3
16115,BIOLOGICAL_REGION,0
16116,ncRNA,4
16117,snoRNA,8
16118,PSEUDO,3
16119,PSEUDO,3
16120,BIOLOGICAL_REGION,0
16121,ncRNA,4
16122,BIOLOGICAL_REGION,0
16123,BIOLOGICAL_REGION,0
16124,snoRNA,8
16125,PSEUDO,3
16126,ncRNA,4
16127,PSEUDO,3
16128,snoRNA,8
16129,BIOLOGICAL_REGION,0
16130,PSEUDO,3
16131,PSEUDO,3
16132,BIOLOGICAL_REGION,0
16133,PSEUDO,3
16134,PSEUDO,3
16135,ncRNA,4
16136,BIOLOGICAL_REGION,0
16137,PSEUDO,3
16138,PSEUDO,3
16139,PSEUDO,3
16140,PSEUDO,3
16141,PSEUDO,3
16142,BIOLOGICAL_REGION,0
16143,PSEUDO,3
16144,PSEUDO,3
16145,BIOLOGICAL_REGION,0
16146,snRNA,7
16147,tRNA,9
16148,PSEUDO,3
16149,BIOLOGICAL_REGION,0
16150,ncRNA,4
16151,BIOLOGICAL_REGION,0
16152,BIOLOGICAL_REGION,0
16153,PSEUDO,3
16154,BIOLOGICAL_REGION,0
16155,PSEUDO,3
16156,PSEUDO,3
16157,ncRNA,4
16158,ncRNA,4
16159,ncRNA,4
16160,snoRNA,8
16161,PSEUDO,3
16162,snoRNA,8
16163,PSEUDO,3
16164,PSEUDO,3
16165,PSEUDO,3
16166,BIOLOGICAL_REGION,0
16167,PSEUDO,3
16168,PSEUDO,3
16169,BIOLOGICAL_REGION,0
16170,PSEUDO,3
16171,PSEUDO,3
16172,PSEUDO,3
16173,BIOLOGICAL_REGION,0
16174,PSEUDO,3
16175,PSEUDO,3
16176,ncRNA,4
16177,PSEUDO,3
16178,PSEUDO,3
16179,ncRNA,4
16180,PSEUDO,3
16181,PSEUDO,3
16182,BIOLOGICAL_REGION,0
16183,PSEUDO,3
16184,PSEUDO,3
16185,PSEUDO,3
16186,PSEUDO,3
16187,BIOLOGICAL_REGION,0
16188,PSEUDO,3
16189,tRNA,9
16190,ncRNA,4
16191,PSEUDO,3
16192,BIOLOGICAL_REGION,0
16193,PSEUDO,3
16194,BIOLOGICAL_REGION,0
16195,PSEUDO,3
16196,PSEUDO,3
16197,BIOLOGICAL_REGION,0
16198,BIOLOGICAL_REGION,0
16199,ncRNA,4
16200,snoRNA,8
16201,BIOLOGICAL_REGION,0
16202,BIOLOGICAL_REGION,0
16203,BIOLOGICAL_REGION,0
16204,BIOLOGICAL_REGION,0
16205,PSEUDO,3
16206,PSEUDO,3
16207,ncRNA,4
16208,BIOLOGICAL_REGION,0
16209,PROTEIN_CODING,2
16210,BIOLOGICAL_REGION,0
16211,PSEUDO,3
16212,PSEUDO,3
16213,OTHER,1
16214,ncRNA,4
16215,PSEUDO,3
16216,PSEUDO,3
16217,BIOLOGICAL_REGION,0
16218,PSEUDO,3
16219,PSEUDO,3
16220,PSEUDO,3
16221,ncRNA,4
16222,ncRNA,4
16223,ncRNA,4
16224,PSEUDO,3
16225,BIOLOGICAL_REGION,0
16226,ncRNA,4
16227,BIOLOGICAL_REGION,0
16228,PSEUDO,3
16229,ncRNA,4
16230,PSEUDO,3
16231,PSEUDO,3
16232,BIOLOGICAL_REGION,0
16233,PSEUDO,3
16234,BIOLOGICAL_REGION,0
16235,PSEUDO,3
16236,BIOLOGICAL_REGION,0
16237,PSEUDO,3
16238,BIOLOGICAL_REGION,0
16239,ncRNA,4
16240,snoRNA,8
16241,PSEUDO,3
16242,PSEUDO,3
16243,PSEUDO,3
16244,BIOLOGICAL_REGION,0
16245,PSEUDO,3
16246,BIOLOGICAL_REGION,0
16247,BIOLOGICAL_REGION,0
16248,tRNA,9
16249,BIOLOGICAL_REGION,0
16250,BIOLOGICAL_REGION,0
16251,ncRNA,4
16252,PSEUDO,3
16253,tRNA,9
16254,BIOLOGICAL_REGION,0
16255,BIOLOGICAL_REGION,0
16256,ncRNA,4
16257,PSEUDO,3
16258,PSEUDO,3
16259,PSEUDO,3
16260,PSEUDO,3
16261,BIOLOGICAL_REGION,0
16262,PSEUDO,3
16263,OTHER,1
16264,PSEUDO,3
16265,PROTEIN_CODING,2
16266,ncRNA,4
16267,BIOLOGICAL_REGION,0
16268,snoRNA,8
16269,PROTEIN_CODING,2
16270,PSEUDO,3
16271,BIOLOGICAL_REGION,0
16272,PSEUDO,3
16273,tRNA,9
16274,ncRNA,4
16275,snoRNA,8
16276,OTHER,1
16277,PROTEIN_CODING,2
16278,BIOLOGICAL_REGION,0
16279,BIOLOGICAL_REGION,0
16280,BIOLOGICAL_REGION,0
16281,PSEUDO,3
16282,PSEUDO,3
16283,PSEUDO,3
16284,OTHER,1
16285,ncRNA,4
16286,ncRNA,4
16287,BIOLOGICAL_REGION,0
16288,BIOLOGICAL_REGION,0
16289,PSEUDO,3
16290,snoRNA,8
16291,PSEUDO,3
16292,BIOLOGICAL_REGION,0
16293,BIOLOGICAL_REGION,0
16294,snoRNA,8
16295,BIOLOGICAL_REGION,0
16296,BIOLOGICAL_REGION,0
16297,BIOLOGICAL_REGION,0
16298,BIOLOGICAL_REGION,0
16299,BIOLOGICAL_REGION,0
16300,PSEUDO,3
16301,PSEUDO,3
16302,PSEUDO,3
16303,PSEUDO,3
16304,BIOLOGICAL_REGION,0
16305,BIOLOGICAL_REGION,0
16306,BIOLOGICAL_REGION,0
16307,BIOLOGICAL_REGION,0
16308,snoRNA,8
16309,PSEUDO,3
16310,BIOLOGICAL_REGION,0
16311,PSEUDO,3
16312,ncRNA,4
16313,snoRNA,8
16314,tRNA,9
16315,snRNA,7
16316,BIOLOGICAL_REGION,0
16317,ncRNA,4
16318,ncRNA,4
16319,PSEUDO,3
16320,PSEUDO,3
16321,PSEUDO,3
16322,ncRNA,4
16323,ncRNA,4
16324,PSEUDO,3
16325,PSEUDO,3
16326,BIOLOGICAL_REGION,0
16327,OTHER,1
16328,PSEUDO,3
16329,BIOLOGICAL_REGION,0
16330,BIOLOGICAL_REGION,0
16331,PSEUDO,3
16332,PSEUDO,3
16333,snoRNA,8
16334,PSEUDO,3
16335,snoRNA,8
16336,rRNA,5
16337,PSEUDO,3
16338,OTHER,1
16339,BIOLOGICAL_REGION,0
16340,PSEUDO,3
16341,PSEUDO,3
16342,OTHER,1
16343,PSEUDO,3
16344,BIOLOGICAL_REGION,0
16345,PSEUDO,3
16346,BIOLOGICAL_REGION,0
16347,snoRNA,8
16348,PSEUDO,3
16349,PSEUDO,3
16350,PSEUDO,3
16351,PSEUDO,3
16352,snRNA,7
16353,PSEUDO,3
16354,BIOLOGICAL_REGION,0
16355,PSEUDO,3
16356,PROTEIN_CODING,2
16357,BIOLOGICAL_REGION,0
16358,ncRNA,4
16359,BIOLOGICAL_REGION,0
16360,PSEUDO,3
16361,BIOLOGICAL_REGION,0
16362,BIOLOGICAL_REGION,0
16363,PSEUDO,3
16364,PSEUDO,3
16365,PSEUDO,3
16366,PSEUDO,3
16367,BIOLOGICAL_REGION,0
16368,BIOLOGICAL_REGION,0
16369,BIOLOGICAL_REGION,0
16370,tRNA,9
16371,ncRNA,4
16372,PSEUDO,3
16373,PSEUDO,3
16374,PSEUDO,3
16375,ncRNA,4
16376,BIOLOGICAL_REGION,0
16377,snRNA,7
16378,PSEUDO,3
16379,PSEUDO,3
16380,snoRNA,8
16381,PSEUDO,3
16382,BIOLOGICAL_REGION,0
16383,BIOLOGICAL_REGION,0
16384,snoRNA,8
16385,BIOLOGICAL_REGION,0
16386,PSEUDO,3
16387,BIOLOGICAL_REGION,0
16388,BIOLOGICAL_REGION,0
16389,PSEUDO,3
16390,BIOLOGICAL_REGION,0
16391,PSEUDO,3
16392,PSEUDO,3
16393,PSEUDO,3
16394,PSEUDO,3
16395,snoRNA,8
16396,PSEUDO,3
16397,PSEUDO,3
16398,snoRNA,8
16399,PSEUDO,3
16400,BIOLOGICAL_REGION,0
16401,BIOLOGICAL_REGION,0
16402,BIOLOGICAL_REGION,0
16403,tRNA,9
16404,BIOLOGICAL_REGION,0
16405,BIOLOGICAL_REGION,0
16406,BIOLOGICAL_REGION,0
16407,BIOLOGICAL_REGION,0
16408,PSEUDO,3
16409,PSEUDO,3
16410,PSEUDO,3
16411,PROTEIN_CODING,2
16412,PSEUDO,3
16413,PSEUDO,3
16414,PROTEIN_CODING,2
16415,BIOLOGICAL_REGION,0
16416,tRNA,9
16417,PSEUDO,3
16418,snoRNA,8
16419,BIOLOGICAL_REGION,0
16420,PSEUDO,3
16421,PSEUDO,3
16422,PSEUDO,3
16423,BIOLOGICAL_REGION,0
16424,PSEUDO,3
16425,BIOLOGICAL_REGION,0
16426,BIOLOGICAL_REGION,0
16427,BIOLOGICAL_REGION,0
16428,BIOLOGICAL_REGION,0
16429,tRNA,9
16430,BIOLOGICAL_REGION,0
16431,ncRNA,4
16432,PSEUDO,3
16433,BIOLOGICAL_REGION,0
16434,BIOLOGICAL_REGION,0
16435,PSEUDO,3
16436,OTHER,1
16437,PSEUDO,3
16438,PSEUDO,3
16439,BIOLOGICAL_REGION,0
16440,BIOLOGICAL_REGION,0
16441,PSEUDO,3
16442,PSEUDO,3
16443,OTHER,1
16444,PSEUDO,3
16445,ncRNA,4
16446,PSEUDO,3
16447,ncRNA,4
16448,PSEUDO,3
16449,PSEUDO,3
16450,PSEUDO,3
16451,BIOLOGICAL_REGION,0
16452,PSEUDO,3
16453,snoRNA,8
16454,BIOLOGICAL_REGION,0
16455,PSEUDO,3
16456,PSEUDO,3
16457,BIOLOGICAL_REGION,0
16458,BIOLOGICAL_REGION,0
16459,PSEUDO,3
16460,BIOLOGICAL_REGION,0
16461,BIOLOGICAL_REGION,0
16462,snoRNA,8
16463,BIOLOGICAL_REGION,0
16464,BIOLOGICAL_REGION,0
16465,PSEUDO,3
16466,PSEUDO,3
16467,ncRNA,4
16468,PSEUDO,3
16469,PSEUDO,3
16470,PSEUDO,3
16471,ncRNA,4
16472,BIOLOGICAL_REGION,0
16473,snoRNA,8
16474,tRNA,9
16475,PSEUDO,3
16476,ncRNA,4
16477,PSEUDO,3
16478,PSEUDO,3
16479,BIOLOGICAL_REGION,0
16480,BIOLOGICAL_REGION,0
16481,BIOLOGICAL_REGION,0
16482,PSEUDO,3
16483,PSEUDO,3
16484,PSEUDO,3
16485,BIOLOGICAL_REGION,0
16486,PSEUDO,3
16487,ncRNA,4
16488,BIOLOGICAL_REGION,0
16489,PSEUDO,3
16490,tRNA,9
16491,PSEUDO,3
16492,BIOLOGICAL_REGION,0
16493,PSEUDO,3
16494,PSEUDO,3
16495,BIOLOGICAL_REGION,0
16496,PSEUDO,3
16497,PSEUDO,3
16498,BIOLOGICAL_REGION,0
16499,BIOLOGICAL_REGION,0
16500,ncRNA,4
16501,BIOLOGICAL_REGION,0
16502,PSEUDO,3
16503,tRNA,9
16504,rRNA,5
16505,BIOLOGICAL_REGION,0
16506,PSEUDO,3
16507,PSEUDO,3
16508,PSEUDO,3
16509,PSEUDO,3
16510,BIOLOGICAL_REGION,0
16511,PSEUDO,3
16512,PSEUDO,3
16513,BIOLOGICAL_REGION,0
16514,PSEUDO,3
16515,BIOLOGICAL_REGION,0
16516,PSEUDO,3
16517,PSEUDO,3
16518,PSEUDO,3
16519,BIOLOGICAL_REGION,0
16520,PSEUDO,3
16521,ncRNA,4
16522,BIOLOGICAL_REGION,0
16523,ncRNA,4
16524,ncRNA,4
16525,PSEUDO,3
16526,BIOLOGICAL_REGION,0
16527,BIOLOGICAL_REGION,0
16528,BIOLOGICAL_REGION,0
16529,ncRNA,4
16530,BIOLOGICAL_REGION,0
16531,snRNA,7
16532,BIOLOGICAL_REGION,0
16533,PSEUDO,3
16534,BIOLOGICAL_REGION,0
16535,snRNA,7
16536,PSEUDO,3
16537,BIOLOGICAL_REGION,0
16538,ncRNA,4
16539,PSEUDO,3
16540,PSEUDO,3
16541,PSEUDO,3
16542,PSEUDO,3
16543,PSEUDO,3
16544,PSEUDO,3
16545,BIOLOGICAL_REGION,0
16546,rRNA,5
16547,BIOLOGICAL_REGION,0
16548,PSEUDO,3
16549,ncRNA,4
16550,BIOLOGICAL_REGION,0
16551,BIOLOGICAL_REGION,0
16552,tRNA,9
16553,snoRNA,8
16554,PSEUDO,3
16555,BIOLOGICAL_REGION,0
16556,BIOLOGICAL_REGION,0
16557,PSEUDO,3
16558,PROTEIN_CODING,2
16559,BIOLOGICAL_REGION,0
16560,OTHER,1
16561,PROTEIN_CODING,2
16562,BIOLOGICAL_REGION,0
16563,BIOLOGICAL_REGION,0
16564,PSEUDO,3
16565,BIOLOGICAL_REGION,0
16566,PSEUDO,3
16567,BIOLOGICAL_REGION,0
16568,ncRNA,4
16569,PSEUDO,3
16570,PSEUDO,3
16571,snoRNA,8
16572,PSEUDO,3
16573,snoRNA,8
16574,ncRNA,4
16575,BIOLOGICAL_REGION,0
16576,OTHER,1
16577,snoRNA,8
16578,PSEUDO,3
16579,PSEUDO,3
16580,PSEUDO,3
16581,snoRNA,8
16582,OTHER,1
16583,PSEUDO,3
16584,BIOLOGICAL_REGION,0
16585,PSEUDO,3
16586,BIOLOGICAL_REGION,0
16587,PSEUDO,3
16588,PSEUDO,3
16589,BIOLOGICAL_REGION,0
16590,rRNA,5
16591,BIOLOGICAL_REGION,0
16592,BIOLOGICAL_REGION,0
16593,ncRNA,4
16594,PSEUDO,3
16595,BIOLOGICAL_REGION,0
16596,PSEUDO,3
16597,snoRNA,8
16598,PSEUDO,3
16599,ncRNA,4
16600,PSEUDO,3
16601,snoRNA,8
16602,PSEUDO,3
16603,PSEUDO,3
16604,BIOLOGICAL_REGION,0
16605,BIOLOGICAL_REGION,0
16606,PSEUDO,3
16607,PSEUDO,3
16608,BIOLOGICAL_REGION,0
16609,PSEUDO,3
16610,PSEUDO,3
16611,PSEUDO,3
16612,BIOLOGICAL_REGION,0
16613,PROTEIN_CODING,2
16614,ncRNA,4
16615,PSEUDO,3
16616,ncRNA,4
16617,tRNA,9
16618,BIOLOGICAL_REGION,0
16619,PSEUDO,3
16620,PSEUDO,3
16621,PSEUDO,3
16622,ncRNA,4
16623,PSEUDO,3
16624,PSEUDO,3
16625,PSEUDO,3
16626,ncRNA,4
16627,PSEUDO,3
16628,PSEUDO,3
16629,BIOLOGICAL_REGION,0
16630,BIOLOGICAL_REGION,0
16631,PSEUDO,3
16632,PSEUDO,3
16633,ncRNA,4
16634,PSEUDO,3
16635,PSEUDO,3
16636,PSEUDO,3
16637,PSEUDO,3
16638,BIOLOGICAL_REGION,0
16639,snoRNA,8
16640,PROTEIN_CODING,2
16641,PSEUDO,3
16642,PSEUDO,3
16643,BIOLOGICAL_REGION,0
16644,tRNA,9
16645,BIOLOGICAL_REGION,0
16646,PSEUDO,3
16647,PSEUDO,3
16648,PSEUDO,3
16649,ncRNA,4
16650,BIOLOGICAL_REGION,0
16651,BIOLOGICAL_REGION,0
16652,PSEUDO,3
16653,PSEUDO,3
16654,PSEUDO,3
16655,ncRNA,4
16656,tRNA,9
16657,PSEUDO,3
16658,PSEUDO,3
16659,ncRNA,4
16660,PSEUDO,3
16661,PSEUDO,3
16662,PSEUDO,3
16663,BIOLOGICAL_REGION,0
16664,PSEUDO,3
16665,BIOLOGICAL_REGION,0
16666,PSEUDO,3
16667,PSEUDO,3
16668,ncRNA,4
16669,ncRNA,4
16670,PSEUDO,3
16671,BIOLOGICAL_REGION,0
16672,ncRNA,4
16673,PSEUDO,3
16674,snRNA,7
16675,PSEUDO,3
16676,tRNA,9
16677,ncRNA,4
16678,snoRNA,8
16679,BIOLOGICAL_REGION,0
16680,PSEUDO,3
16681,BIOLOGICAL_REGION,0
16682,PSEUDO,3
16683,rRNA,5
16684,BIOLOGICAL_REGION,0
16685,PSEUDO,3
16686,snoRNA,8
16687,BIOLOGICAL_REGION,0
16688,snoRNA,8
16689,ncRNA,4
16690,BIOLOGICAL_REGION,0
16691,BIOLOGICAL_REGION,0
16692,PSEUDO,3
16693,BIOLOGICAL_REGION,0
16694,ncRNA,4
16695,BIOLOGICAL_REGION,0
16696,ncRNA,4
16697,PSEUDO,3
16698,PROTEIN_CODING,2
16699,PSEUDO,3
16700,OTHER,1
16701,PSEUDO,3
16702,ncRNA,4
16703,snoRNA,8
16704,PSEUDO,3
16705,PSEUDO,3
16706,PSEUDO,3
16707,OTHER,1
16708,BIOLOGICAL_REGION,0
16709,BIOLOGICAL_REGION,0
16710,ncRNA,4
16711,ncRNA,4
16712,BIOLOGICAL_REGION,0
16713,PSEUDO,3
16714,BIOLOGICAL_REGION,0
16715,ncRNA,4
16716,PSEUDO,3
16717,PSEUDO,3
16718,PSEUDO,3
16719,PSEUDO,3
16720,PSEUDO,3
16721,PSEUDO,3
16722,PSEUDO,3
16723,BIOLOGICAL_REGION,0
16724,BIOLOGICAL_REGION,0
16725,PSEUDO,3
16726,BIOLOGICAL_REGION,0
16727,BIOLOGICAL_REGION,0
16728,PSEUDO,3
16729,PSEUDO,3
16730,PSEUDO,3
16731,PSEUDO,3
16732,BIOLOGICAL_REGION,0
16733,PSEUDO,3
16734,ncRNA,4
16735,PSEUDO,3
16736,BIOLOGICAL_REGION,0
16737,BIOLOGICAL_REGION,0
16738,PSEUDO,3
16739,PSEUDO,3
16740,PSEUDO,3
16741,PSEUDO,3
16742,BIOLOGICAL_REGION,0
16743,BIOLOGICAL_REGION,0
16744,PSEUDO,3
16745,tRNA,9
16746,OTHER,1
16747,ncRNA,4
16748,PSEUDO,3
16749,PSEUDO,3
16750,PSEUDO,3
16751,PSEUDO,3
16752,PSEUDO,3
16753,BIOLOGICAL_REGION,0
16754,PSEUDO,3
16755,BIOLOGICAL_REGION,0
16756,snoRNA,8
16757,BIOLOGICAL_REGION,0
16758,ncRNA,4
16759,BIOLOGICAL_REGION,0
16760,PSEUDO,3
16761,ncRNA,4
16762,BIOLOGICAL_REGION,0
16763,BIOLOGICAL_REGION,0
16764,PSEUDO,3
16765,ncRNA,4
16766,PSEUDO,3
16767,PSEUDO,3
16768,ncRNA,4
16769,PROTEIN_CODING,2
16770,BIOLOGICAL_REGION,0
16771,PSEUDO,3
16772,BIOLOGICAL_REGION,0
16773,PSEUDO,3
16774,BIOLOGICAL_REGION,0
16775,PSEUDO,3
16776,ncRNA,4
16777,BIOLOGICAL_REGION,0
16778,ncRNA,4
16779,BIOLOGICAL_REGION,0
16780,PSEUDO,3
16781,ncRNA,4
16782,BIOLOGICAL_REGION,0
16783,ncRNA,4
16784,BIOLOGICAL_REGION,0
16785,BIOLOGICAL_REGION,0
16786,snoRNA,8
16787,BIOLOGICAL_REGION,0
16788,BIOLOGICAL_REGION,0
16789,ncRNA,4
16790,BIOLOGICAL_REGION,0
16791,ncRNA,4
16792,PSEUDO,3
16793,BIOLOGICAL_REGION,0
16794,PSEUDO,3
16795,PSEUDO,3
16796,BIOLOGICAL_REGION,0
16797,ncRNA,4
16798,OTHER,1
16799,PSEUDO,3
16800,PSEUDO,3
16801,PSEUDO,3
16802,rRNA,5
16803,BIOLOGICAL_REGION,0
16804,PSEUDO,3
16805,snoRNA,8
16806,PSEUDO,3
16807,ncRNA,4
16808,BIOLOGICAL_REGION,0
16809,snRNA,7
16810,PSEUDO,3
16811,PSEUDO,3
16812,BIOLOGICAL_REGION,0
16813,PSEUDO,3
16814,rRNA,5
16815,PSEUDO,3
16816,PSEUDO,3
16817,BIOLOGICAL_REGION,0
16818,PSEUDO,3
16819,PSEUDO,3
16820,BIOLOGICAL_REGION,0
16821,PSEUDO,3
16822,PSEUDO,3
16823,PSEUDO,3
16824,ncRNA,4
16825,PSEUDO,3
16826,BIOLOGICAL_REGION,0
16827,BIOLOGICAL_REGION,0
16828,PSEUDO,3
16829,BIOLOGICAL_REGION,0
16830,ncRNA,4
16831,PSEUDO,3
16832,PSEUDO,3
16833,PSEUDO,3
16834,PSEUDO,3
16835,BIOLOGICAL_REGION,0
16836,PSEUDO,3
16837,BIOLOGICAL_REGION,0
16838,ncRNA,4
16839,ncRNA,4
16840,BIOLOGICAL_REGION,0
16841,PSEUDO,3
16842,PSEUDO,3
16843,ncRNA,4
16844,PSEUDO,3
16845,BIOLOGICAL_REGION,0
16846,BIOLOGICAL_REGION,0
16847,PSEUDO,3
16848,BIOLOGICAL_REGION,0
16849,BIOLOGICAL_REGION,0
16850,ncRNA,4
16851,PSEUDO,3
16852,PSEUDO,3
16853,PSEUDO,3
16854,BIOLOGICAL_REGION,0
16855,PSEUDO,3
16856,PSEUDO,3
16857,BIOLOGICAL_REGION,0
16858,ncRNA,4
16859,BIOLOGICAL_REGION,0
16860,BIOLOGICAL_REGION,0
16861,PSEUDO,3
16862,PSEUDO,3
16863,PSEUDO,3
16864,tRNA,9
16865,ncRNA,4
16866,ncRNA,4
16867,PSEUDO,3
16868,PSEUDO,3
16869,PSEUDO,3
16870,PSEUDO,3
16871,BIOLOGICAL_REGION,0
16872,ncRNA,4
16873,BIOLOGICAL_REGION,0
16874,ncRNA,4
16875,ncRNA,4
16876,PSEUDO,3
16877,PSEUDO,3
16878,BIOLOGICAL_REGION,0
16879,snoRNA,8
16880,PSEUDO,3
16881,BIOLOGICAL_REGION,0
16882,BIOLOGICAL_REGION,0
16883,PSEUDO,3
16884,BIOLOGICAL_REGION,0
16885,PSEUDO,3
16886,PSEUDO,3
16887,snoRNA,8
16888,PSEUDO,3
16889,PSEUDO,3
16890,PSEUDO,3
16891,rRNA,5
16892,ncRNA,4
16893,PSEUDO,3
16894,PROTEIN_CODING,2
16895,PSEUDO,3
16896,tRNA,9
16897,PSEUDO,3
16898,BIOLOGICAL_REGION,0
16899,PSEUDO,3
16900,BIOLOGICAL_REGION,0
16901,BIOLOGICAL_REGION,0
16902,PSEUDO,3
16903,BIOLOGICAL_REGION,0
16904,BIOLOGICAL_REGION,0
16905,snoRNA,8
16906,BIOLOGICAL_REGION,0
16907,BIOLOGICAL_REGION,0
16908,tRNA,9
16909,PSEUDO,3
16910,ncRNA,4
16911,ncRNA,4
16912,PSEUDO,3
16913,PSEUDO,3
16914,snoRNA,8
16915,PROTEIN_CODING,2
16916,PSEUDO,3
16917,PSEUDO,3
16918,PSEUDO,3
16919,BIOLOGICAL_REGION,0
16920,snRNA,7
16921,PROTEIN_CODING,2
16922,PSEUDO,3
16923,PSEUDO,3
16924,snRNA,7
16925,snoRNA,8
16926,BIOLOGICAL_REGION,0
16927,PSEUDO,3
16928,BIOLOGICAL_REGION,0
16929,PSEUDO,3
16930,snoRNA,8
16931,ncRNA,4
16932,BIOLOGICAL_REGION,0
16933,PSEUDO,3
16934,PSEUDO,3
16935,PSEUDO,3
16936,ncRNA,4
16937,PSEUDO,3
16938,BIOLOGICAL_REGION,0
16939,PSEUDO,3
16940,PSEUDO,3
16941,PSEUDO,3
16942,snoRNA,8
16943,BIOLOGICAL_REGION,0
16944,PSEUDO,3
16945,PSEUDO,3
16946,PSEUDO,3
16947,PSEUDO,3
16948,BIOLOGICAL_REGION,0
16949,ncRNA,4
16950,PSEUDO,3
16951,BIOLOGICAL_REGION,0
16952,BIOLOGICAL_REGION,0
16953,ncRNA,4
16954,PSEUDO,3
16955,snoRNA,8
16956,PSEUDO,3
16957,PSEUDO,3
16958,BIOLOGICAL_REGION,0
16959,BIOLOGICAL_REGION,0
16960,BIOLOGICAL_REGION,0
16961,PSEUDO,3
16962,BIOLOGICAL_REGION,0
16963,BIOLOGICAL_REGION,0
16964,PSEUDO,3
16965,BIOLOGICAL_REGION,0
16966,PSEUDO,3
16967,ncRNA,4
16968,BIOLOGICAL_REGION,0
16969,BIOLOGICAL_REGION,0
16970,PSEUDO,3
16971,PSEUDO,3
16972,BIOLOGICAL_REGION,0
16973,ncRNA,4
16974,PSEUDO,3
16975,ncRNA,4
16976,PSEUDO,3
16977,ncRNA,4
16978,PSEUDO,3
16979,PSEUDO,3
16980,BIOLOGICAL_REGION,0
16981,BIOLOGICAL_REGION,0
16982,PSEUDO,3
16983,PROTEIN_CODING,2
16984,snoRNA,8
16985,PSEUDO,3
16986,BIOLOGICAL_REGION,0
16987,PSEUDO,3
16988,rRNA,5
16989,PSEUDO,3
16990,PSEUDO,3
16991,ncRNA,4
16992,PSEUDO,3
16993,BIOLOGICAL_REGION,0
16994,PSEUDO,3
16995,BIOLOGICAL_REGION,0
16996,PSEUDO,3
16997,BIOLOGICAL_REGION,0
16998,PSEUDO,3
16999,ncRNA,4
17000,BIOLOGICAL_REGION,0
17001,PSEUDO,3
17002,BIOLOGICAL_REGION,0
17003,PSEUDO,3
17004,ncRNA,4
17005,BIOLOGICAL_REGION,0
17006,BIOLOGICAL_REGION,0
17007,BIOLOGICAL_REGION,0
17008,BIOLOGICAL_REGION,0
17009,PSEUDO,3
17010,PSEUDO,3
17011,snoRNA,8
17012,BIOLOGICAL_REGION,0
17013,ncRNA,4
17014,BIOLOGICAL_REGION,0
17015,ncRNA,4
17016,BIOLOGICAL_REGION,0
17017,PSEUDO,3
17018,ncRNA,4
17019,PSEUDO,3
17020,snRNA,7
17021,ncRNA,4
17022,BIOLOGICAL_REGION,0
17023,BIOLOGICAL_REGION,0
17024,BIOLOGICAL_REGION,0
17025,PSEUDO,3
17026,BIOLOGICAL_REGION,0
17027,OTHER,1
17028,PROTEIN_CODING,2
17029,BIOLOGICAL_REGION,0
17030,PSEUDO,3
17031,PSEUDO,3
17032,snoRNA,8
17033,ncRNA,4
17034,OTHER,1
17035,ncRNA,4
17036,BIOLOGICAL_REGION,0
17037,BIOLOGICAL_REGION,0
17038,PSEUDO,3
17039,BIOLOGICAL_REGION,0
17040,PSEUDO,3
17041,BIOLOGICAL_REGION,0
17042,PSEUDO,3
17043,BIOLOGICAL_REGION,0
17044,snoRNA,8
17045,PROTEIN_CODING,2
17046,BIOLOGICAL_REGION,0
17047,BIOLOGICAL_REGION,0
17048,PSEUDO,3
17049,PSEUDO,3
17050,snoRNA,8
17051,ncRNA,4
17052,PROTEIN_CODING,2
17053,BIOLOGICAL_REGION,0
17054,PSEUDO,3
17055,PSEUDO,3
17056,PSEUDO,3
17057,PSEUDO,3
17058,BIOLOGICAL_REGION,0
17059,PSEUDO,3
17060,ncRNA,4
17061,ncRNA,4
17062,PSEUDO,3
17063,BIOLOGICAL_REGION,0
17064,BIOLOGICAL_REGION,0
17065,ncRNA,4
17066,PSEUDO,3
17067,PSEUDO,3
17068,OTHER,1
17069,tRNA,9
17070,BIOLOGICAL_REGION,0
17071,PSEUDO,3
17072,PSEUDO,3
17073,ncRNA,4
17074,snoRNA,8
17075,ncRNA,4
17076,BIOLOGICAL_REGION,0
17077,PSEUDO,3
